image1,image2,verified,distance,threshold,model,detector_backend,similarity_metric,facial_areas_img1,facial_areas_img2,time,error,image1_name,Path,Dataset name,Image name,Age,Gender,Race,Emotion,Backend,Notes
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Anne_Krueger\Anne_Krueger_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Anne_Krueger\Anne_Krueger_0002.jpg,False,0.8430880128599267,0.68,VGG-Face,opencv,cosine,,,,,Anne_Krueger_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0023.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0025.jpg,True,0.6174753319759392,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0023.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0037.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0048.jpg,True,0.439596211225991,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0037.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0012.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0026.jpg,True,0.4213239736214356,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0012.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Venus_Williams\Venus_Williams_0010.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Venus_Williams\Venus_Williams_0012.jpg,True,0.5183751825934307,0.68,VGG-Face,opencv,cosine,,,,,Venus_Williams_0010.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vaclav_Klaus\Vaclav_Klaus_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vaclav_Klaus\Vaclav_Klaus_0002.jpg,True,0.5967222402377663,0.68,VGG-Face,opencv,cosine,,,,,Vaclav_Klaus_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0011.jpg,True,0.5196051909017347,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0003.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0037.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0046.jpg,True,0.6311008143620402,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0037.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0042.jpg,True,0.4920231746823741,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0003.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Benazir_Bhutto\Benazir_Bhutto_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Benazir_Bhutto\Benazir_Bhutto_0005.jpg,False,0.7122372578042613,0.68,VGG-Face,opencv,cosine,,,,,Benazir_Bhutto_0002.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0036.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0046.jpg,True,0.3717461709325442,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0036.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0027.jpg,True,0.5238919880709569,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Alec_Baldwin\Alec_Baldwin_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Alec_Baldwin\Alec_Baldwin_0004.jpg,True,0.5772479394130576,0.68,VGG-Face,opencv,cosine,,,,,Alec_Baldwin_0002.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Kimi_Raikkonen\Kimi_Raikkonen_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Kimi_Raikkonen\Kimi_Raikkonen_0003.jpg,False,0.885812255207111,0.68,VGG-Face,opencv,cosine,,,,,Kimi_Raikkonen_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0007.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0044.jpg,True,0.5383871069485657,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0007.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0037.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0053.jpg,True,0.6127404464071438,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0037.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Keanu_Reeves\Keanu_Reeves_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Keanu_Reeves\Keanu_Reeves_0005.jpg,False,0.8076302282631611,0.68,VGG-Face,opencv,cosine,,,,,Keanu_Reeves_0003.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0009.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0023.jpg,True,0.6240720961743376,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0009.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\John_Abizaid\John_Abizaid_0008.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\John_Abizaid\John_Abizaid_0009.jpg,True,0.3157507027604248,0.68,VGG-Face,opencv,cosine,,,,,John_Abizaid_0008.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0028.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0054.jpg,True,0.5020936293246508,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0028.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0033.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0034.jpg,True,0.6013015287902302,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0033.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0015.jpg,True,0.5626125032143992,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0002.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0024.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0044.jpg,False,0.7193128882336343,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0024.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0017.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0047.jpg,False,0.6880842232911553,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0017.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0012.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0034.jpg,True,0.6356025834648502,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0012.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Terry_Stotts\Terry_Stotts_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Terry_Stotts\Terry_Stotts_0002.jpg,True,0.4554205300994273,0.68,VGG-Face,opencv,cosine,,,,,Terry_Stotts_0001.jpg,g,DeepFace,Terry_Stotts_0001.jpg,33.0,Man,white,sad,opencv,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0005.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0013.jpg,False,0.7416725060728554,0.68,VGG-Face,opencv,cosine,,,,,Angelina_Jolie_0005.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0008.jpg,True,0.3926935839715046,0.68,VGG-Face,opencv,cosine,,,,,Angelina_Jolie_0002.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0013.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0031.jpg,True,0.3904598078929648,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0013.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0017.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0023.jpg,False,0.7595373885564998,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0017.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0017.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0053.jpg,False,0.7176534469685434,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0017.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0008.jpg,True,0.5469360414593682,0.68,VGG-Face,opencv,cosine,,,,,Angelina_Jolie_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0023.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0038.jpg,False,0.6915864471439106,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0023.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0004.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0043.jpg,True,0.6529220387417962,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0004.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0012.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0014.jpg,True,0.5709317313869502,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0012.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Venus_Williams\Venus_Williams_0011.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Venus_Williams\Venus_Williams_0017.jpg,True,0.4563940307468614,0.68,VGG-Face,opencv,cosine,,,,,Venus_Williams_0011.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0010.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0028.jpg,True,0.566040312726522,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0010.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0015.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0028.jpg,True,0.6138700640199071,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0015.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Tommy_Haas\Tommy_Haas_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Tommy_Haas\Tommy_Haas_0005.jpg,True,0.6694820040853229,0.68,VGG-Face,opencv,cosine,,,,,Tommy_Haas_0003.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0013.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0014.jpg,True,0.6449376602925718,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0013.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0019.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0055.jpg,False,0.6946979408652247,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0019.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0023.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0034.jpg,True,0.526581957914261,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0023.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0034.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0051.jpg,True,0.3977388003560705,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0034.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0045.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0055.jpg,True,0.3405865214772275,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0045.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0015.jpg,True,0.3481216198573547,0.68,VGG-Face,opencv,cosine,,,,,Angelina_Jolie_0003.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0040.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0055.jpg,True,0.4259003414171175,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0040.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0009.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0014.jpg,True,0.5470911765247473,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0009.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0036.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0051.jpg,True,0.3460103103607088,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0036.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0020.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0031.jpg,True,0.5712773617083196,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0020.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Noah_Wyle\Noah_Wyle_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Noah_Wyle\Noah_Wyle_0003.jpg,True,0.5110878105912451,0.68,VGG-Face,opencv,cosine,,,,,Noah_Wyle_0002.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0014.jpg,True,0.6182778905097652,0.68,VGG-Face,opencv,cosine,,,,,Angelina_Jolie_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0004.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0012.jpg,True,0.6373346347084229,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0004.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0025.jpg,True,0.4964724773511678,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0003.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0030.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0045.jpg,True,0.3718045206812945,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0030.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0037.jpg,True,0.5769512133329262,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0002.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0026.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0028.jpg,True,0.4408569554783846,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0026.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\David_Anderson\David_Anderson_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\David_Anderson\David_Anderson_0005.jpg,True,0.5461851395838866,0.68,VGG-Face,opencv,cosine,,,,,David_Anderson_0002.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0038.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0047.jpg,True,0.6172711248057992,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0038.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0004.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0015.jpg,True,0.4386504926114323,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0004.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0004.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0042.jpg,False,0.8718921729355427,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0004.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0022.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0034.jpg,True,0.5020230619761165,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0022.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0007.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0031.jpg,True,0.4937935817636942,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0007.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0012.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0046.jpg,True,0.4666854712629666,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0012.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Tang_Jiaxuan\Tang_Jiaxuan_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Tang_Jiaxuan\Tang_Jiaxuan_0008.jpg,True,0.1318773510422619,0.68,VGG-Face,opencv,cosine,,,,,Tang_Jiaxuan_0002.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0033.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0049.jpg,True,0.5019641861004978,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0033.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0012.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0029.jpg,True,0.4606458649288558,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0012.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0017.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0019.jpg,True,0.6580725132163578,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0017.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Venus_Williams\Venus_Williams_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Venus_Williams\Venus_Williams_0003.jpg,True,0.6333645949950248,0.68,VGG-Face,opencv,cosine,,,,,Venus_Williams_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0019.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0046.jpg,False,0.6863453109403606,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0019.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0043.jpg,True,0.500906144781532,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0002.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0007.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0011.jpg,True,0.6475974114458778,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0007.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Mike_Weir\Mike_Weir_0007.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Mike_Weir\Mike_Weir_0009.jpg,False,0.68278545032632,0.68,VGG-Face,opencv,cosine,,,,,Mike_Weir_0007.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Prince_Claus\Prince_Claus_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Prince_Claus\Prince_Claus_0004.jpg,False,0.7939531849187693,0.68,VGG-Face,opencv,cosine,,,,,Prince_Claus_0002.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0021.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0032.jpg,True,0.6140426462868953,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0021.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0048.jpg,True,0.6105043335455882,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Mike_Weir\Mike_Weir_0005.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Mike_Weir\Mike_Weir_0006.jpg,False,0.7566516053157579,0.68,VGG-Face,opencv,cosine,,,,,Mike_Weir_0005.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0009.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0012.jpg,True,0.4448934486685261,0.68,VGG-Face,opencv,cosine,,,,,Edmund_Stoiber_0009.jpg,,,,,,,,,
