image1,image2,verified,distance,threshold,model,detector_backend,similarity_metric,facial_areas_img1,facial_areas_img2,time,error,image1_name,path,dataset_name,image_name,face_name_align,race7,race4,gender,age_group,race_scores_fair_7,race_scores_fair_4,gender_scores_fair,age_scores_fair
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\053A04.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\053A06.JPG,False,0.891275121,0.68,VGG-Face,opencv,cosine,,,,,053A04.JPG,FGNET/images/053A04.JPG,FGNET,053A04.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/053A04.JPG,Middle Eastern,White,Male,3-9,"[2.4189310e-01 8.5798511e-04 1.1549039e-01 2.0831950e-04 5.2440941e-04
 4.5009084e-02 5.9601671e-01]",[0.8135864  0.00108121 0.00817025 0.17716214],[0.98876953 0.0112304 ],"[5.3579500e-03 9.0192378e-01 9.0541840e-02 1.3747920e-03 4.7905286e-04
 3.0155078e-04 1.5903677e-05 4.6232335e-06 5.2553503e-07]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\080A02.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\080A04.JPG,False,0.86272865,0.68,VGG-Face,opencv,cosine,,,,,080A02.JPG,FGNET/images/080A02.JPG,FGNET,080A02.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/080A02.JPG,White,White,Male,3-9,"[6.1038250e-01 1.6304274e-04 1.7674805e-01 2.9899901e-02 6.2366514e-03
 8.5940734e-03 1.6797578e-01]",[6.6789067e-01 3.9723358e-04 3.2666117e-01 5.0508501e-03],[9.994561e-01 5.438527e-04],"[2.5198296e-02 9.4661194e-01 2.4885133e-02 6.2958227e-04 1.2397935e-03
 1.2275780e-03 1.7430029e-04 3.0875919e-05 2.5063873e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\069A04.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\069A05.JPG,True,0.372885215,0.68,VGG-Face,opencv,cosine,,,,,069A04.JPG,FGNET/images/069A04.JPG,FGNET,069A04.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/069A04.JPG,White,White,Male,3-9,"[4.8027492e-01 1.2083707e-04 3.4974586e-02 1.5232882e-04 1.5765913e-04
 6.4672492e-03 4.7785234e-01]",[9.9045247e-01 6.0173741e-05 4.8467534e-04 9.0026874e-03],[0.9914657  0.00853433],"[1.9758966e-02 9.4729125e-01 3.1471152e-02 7.3813595e-04 3.1170133e-04
 3.4835885e-04 5.5564502e-05 2.0141668e-05 4.7398585e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\080A13.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\080A14.JPG,True,0.330642744,0.68,VGG-Face,opencv,cosine,,,,,080A13.JPG,FGNET/images/080A13.JPG,FGNET,080A13.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/080A13.JPG,White,White,Male,10-19,"[4.5770431e-01 1.6197212e-04 1.1627832e-01 2.8429916e-03 2.5653027e-03
 8.4854709e-03 4.1196164e-01]",[0.7410441  0.01002802 0.01875667 0.23017111],[9.9973601e-01 2.6397896e-04],"[1.2408812e-05 2.1741232e-01 7.7698541e-01 5.3744856e-03 1.8895981e-04
 2.5915586e-05 4.1598878e-07 5.1892236e-08 3.2613348e-09]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\048A16.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\048A17.JPG,True,0.440825547,0.68,VGG-Face,opencv,cosine,,,,,048A16.JPG,FGNET/images/048A16.JPG,FGNET,048A16.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/048A16.JPG,Middle Eastern,White,Male,10-19,"[0.06025628 0.0019859  0.03752511 0.01109319 0.00908837 0.04128499
 0.8387661 ]",[0.9103114  0.00691711 0.05239482 0.03037654],[9.997874e-01 2.125833e-04],"[3.6469975e-04 7.4754074e-02 6.2572736e-01 2.1124271e-01 6.5574206e-02
 2.0815706e-02 1.3574958e-03 1.5511966e-04 8.5647653e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\008A13.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\008A41.JPG,True,0.642897484,0.68,VGG-Face,opencv,cosine,,,,,008A13.JPG,FGNET/images/008A13.JPG,FGNET,008A13.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/008A13.JPG,White,White,Female,20-29,"[0.36282343 0.02140483 0.25645807 0.00828925 0.0140567  0.10199957
 0.23496819]",[0.5074809  0.09718708 0.04050862 0.35482335],[0.18278125 0.8172187 ],"[7.3819741e-05 2.9615665e-02 3.5631827e-01 5.3540456e-01 6.9983162e-02
 8.1981532e-03 3.4654362e-04 5.1392406e-05 8.4435669e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\062A30.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\062A41.JPG,True,0.329643794,0.68,VGG-Face,opencv,cosine,,,,,062A30.JPG,FGNET/images/062A30.JPG,FGNET,062A30.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/062A30.JPG,White,White,Female,30-39,"[0.7968645  0.00138259 0.09777983 0.00184845 0.00146613 0.00383436
 0.09682416]",[0.8380439  0.03047005 0.09758528 0.0339008 ],[0.01248364 0.9875164 ],"[2.7626127e-06 5.4638058e-05 5.1302081e-03 1.7083290e-01 4.1873440e-01
 3.1978914e-01 7.0932150e-02 1.3901419e-02 6.2242994e-04]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\039A13.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\039A35.JPG,False,0.731870007,0.68,VGG-Face,opencv,cosine,,,,,039A13.JPG,FGNET/images/039A13.JPG,FGNET,039A13.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/039A13.JPG,White,White,Male,10-19,"[9.2138201e-01 1.0139022e-03 1.8924439e-02 5.5855711e-04 7.9737324e-04
 3.3257529e-03 5.3997997e-02]",[0.9647622  0.00308046 0.00333446 0.02882287],[0.9309485  0.06905146],"[1.4390533e-04 5.3089015e-02 6.8171084e-01 2.2292559e-01 3.2838147e-02
 8.7128617e-03 4.6302538e-04 9.5103358e-05 2.1577533e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\012A26.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\012A32.JPG,True,0.551579862,0.68,VGG-Face,opencv,cosine,,,,,012A26.JPG,FGNET/images/012A26.JPG,FGNET,012A26.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/012A26.JPG,White,White,Female,20-29,"[6.69922352e-01 5.11332531e-04 1.87942043e-01 1.57332290e-02
 7.39820115e-03 1.04732253e-03 1.17445454e-01]",[7.6348358e-01 6.9583964e-04 2.3355418e-01 2.2664010e-03],[0.02784593 0.9721541 ],"[3.7751267e-06 1.5974004e-03 2.2632298e-01 6.8481070e-01 8.3703689e-02
 3.4734004e-03 8.2946484e-05 4.9492000e-06 1.9934322e-07]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\034A35.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\034A39.JPG,False,0.867035634,0.68,VGG-Face,opencv,cosine,,,,,034A35.JPG,FGNET/images/034A35.JPG,FGNET,034A35.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/034A35.JPG,White,Asian,Male,20-29,"[7.9998899e-01 3.3741072e-04 6.4754754e-02 1.0065088e-01 2.3738431e-02
 1.0518562e-03 9.4777029e-03]",[3.3630624e-02 2.9163386e-04 9.6477097e-01 1.3066969e-03],[0.88374114 0.11625889],"[1.0319277e-06 1.2321171e-04 1.3421980e-01 6.2947446e-01 2.0903578e-01
 2.5780415e-02 1.2599612e-03 1.0172252e-04 3.6112331e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\082A16.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\082A22.JPG,False,0.723090165,0.68,VGG-Face,opencv,cosine,,,,,082A16.JPG,FGNET/images/082A16.JPG,FGNET,082A16.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/082A16.JPG,White,White,Male,10-19,"[0.8284073  0.00231243 0.02960204 0.00383694 0.00385724 0.03443201
 0.09755198]",[0.9802756  0.00136897 0.00375885 0.01459661],[0.99890196 0.00109806],"[6.8102538e-04 1.3620421e-01 7.7844238e-01 7.3041171e-02 9.3569458e-03
 2.0983876e-03 1.3940265e-04 3.1479485e-05 4.9434516e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\031A02.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\031A11.JPG,False,0.764583877,0.68,VGG-Face,opencv,cosine,,,,,031A02.JPG,FGNET/images/031A02.JPG,FGNET,031A02.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/031A02.JPG,Latino_Hispanic,Indian,Male,3-9,"[0.10541007 0.00554512 0.38697177 0.01653866 0.02812877 0.35814038
 0.09926528]",[0.40775445 0.00265167 0.05643455 0.5331593 ],[0.9506568  0.04934321],"[1.8595116e-02 9.2414969e-01 4.9649823e-02 4.7506038e-03 1.8863385e-03
 7.8665413e-04 1.2219023e-04 5.0950403e-05 8.6572290e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\045A12.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\045A40.JPG,True,0.62449347,0.68,VGG-Face,opencv,cosine,,,,,045A12.JPG,FGNET/images/045A12.JPG,FGNET,045A12.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/045A12.JPG,White,White,Male,10-19,"[0.904922   0.00430829 0.01211909 0.00235769 0.00164227 0.00300064
 0.07164995]",[9.9385905e-01 2.2716431e-03 8.6965889e-04 2.9996380e-03],[0.98630965 0.01369037],"[1.90892722e-04 5.03572077e-02 6.06076419e-01 2.72374094e-01
 5.46988174e-02 1.49110425e-02 1.12543453e-03 2.33121420e-04
 3.28573005e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\046A10.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\046A18.JPG,True,0.55799665,0.68,VGG-Face,opencv,cosine,,,,,046A10.JPG,FGNET/images/046A10.JPG,FGNET,046A10.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/046A10.JPG,Latino_Hispanic,White,Female,3-9,"[0.202018   0.16697697 0.44078055 0.00069955 0.00221295 0.05345284
 0.13385911]",[0.61153233 0.12882772 0.00848798 0.25115198],[0.3866995  0.61330044],"[7.9418309e-03 8.1137747e-01 1.6088133e-01 1.6743725e-02 2.6779624e-03
 3.6502045e-04 1.1178292e-05 1.3972785e-06 1.6382795e-07]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\016A08.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\016A12.JPG,False,0.749280822,0.68,VGG-Face,opencv,cosine,,,,,016A08.JPG,FGNET/images/016A08.JPG,FGNET,016A08.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/016A08.JPG,White,White,Female,10-19,"[9.0535349e-01 8.3038387e-05 1.8978417e-02 2.5247957e-03 9.8601810e-04
 5.3616363e-04 7.1538024e-02]",[0.9546362  0.00912486 0.01615354 0.02008544],[0.15516229 0.8448377 ],"[4.0023009e-05 2.3735446e-01 7.4339622e-01 1.8948281e-02 2.5611956e-04
 4.8206189e-06 6.7961196e-08 8.7309227e-09 1.0132118e-09]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\072A27.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\072A45.JPG,True,0.412187545,0.68,VGG-Face,opencv,cosine,,,,,072A27.JPG,FGNET/images/072A27.JPG,FGNET,072A27.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/072A27.JPG,Latino_Hispanic,White,Female,20-29,"[0.391875   0.0199275  0.52636665 0.00863547 0.03549781 0.00951145
 0.00818613]",[0.92559534 0.02884516 0.00453738 0.04102214],[0.37268537 0.6273146 ],"[1.3012017e-04 1.1050837e-02 1.6553476e-01 4.2473173e-01 2.7933651e-01
 9.3049638e-02 1.3247915e-02 1.0419827e-02 2.4986642e-03]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\012A04.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\012A30.JPG,False,0.893963691,0.68,VGG-Face,opencv,cosine,,,,,012A04.JPG,FGNET/images/012A04.JPG,FGNET,012A04.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/012A04.JPG,Middle Eastern,White,Male,3-9,"[0.3121359  0.01294355 0.27800107 0.00087988 0.00289798 0.04628385
 0.3468577 ]",[0.64269644 0.08070134 0.02240693 0.25419527],[0.62372786 0.37627217],"[6.33260757e-02 9.03996587e-01 2.77239196e-02 2.37092888e-03
 1.45645044e-03 9.84578044e-04 9.81300836e-05 3.03543802e-05
 1.29506025e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\026A02.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\026A04.JPG,True,0.596288768,0.68,VGG-Face,opencv,cosine,,,,,026A02.JPG,FGNET/images/026A02.JPG,FGNET,026A02.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/026A02.JPG,White,White,Male,3-9,"[5.6948227e-01 6.0791499e-03 8.4695108e-02 1.9621846e-04 2.3036299e-04
 1.5411143e-03 3.3777580e-01]",[9.9696344e-01 1.0805653e-03 1.1571744e-03 7.9878466e-04],[0.7819888  0.21801114],"[1.4925705e-01 8.3845961e-01 1.0899745e-02 5.7983288e-04 3.7031638e-04
 3.4057786e-04 6.3806896e-05 2.4040188e-05 4.9709470e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\002A12.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\002A38.JPG,True,0.598439422,0.68,VGG-Face,opencv,cosine,,,,,002A12.JPG,FGNET/images/002A12.JPG,FGNET,002A12.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/002A12.JPG,Latino_Hispanic,White,Female,10-19,"[0.269144   0.09052742 0.5276119  0.00165206 0.0041541  0.06285033
 0.04406016]",[0.82216966 0.0997033  0.00274276 0.0753843 ],[0.02008975 0.97991025],"[1.5812546e-04 1.1562434e-01 5.0446963e-01 3.5555705e-01 2.3434883e-02
 7.4016105e-04 1.4605211e-05 1.0348963e-06 1.3013583e-07]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\053A11.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\053A15.JPG,False,0.835179125,0.68,VGG-Face,opencv,cosine,,,,,053A11.JPG,FGNET/images/053A11.JPG,FGNET,053A11.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/053A11.JPG,White,White,Male,10-19,"[8.9301521e-01 6.6321998e-05 3.4428563e-02 3.5129968e-05 1.0303931e-04
 5.5440082e-03 6.6807710e-02]",[9.7409117e-01 7.6761120e-04 7.8550895e-04 2.4355700e-02],[0.994902   0.00509792],"[5.4448042e-03 3.8511094e-01 5.2599108e-01 3.1680163e-02 2.1156885e-02
 2.6902881e-02 2.9566509e-03 6.8293675e-04 7.3684721e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\002A23.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\002A29.JPG,False,0.741049699,0.68,VGG-Face,opencv,cosine,,,,,002A23.JPG,FGNET/images/002A23.JPG,FGNET,002A23.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/002A23.JPG,Latino_Hispanic,White,Female,20-29,"[0.18507546 0.01178634 0.68005306 0.00281334 0.0072594  0.07494759
 0.03806481]",[0.50798434 0.3017515  0.00722915 0.18303497],[0.0013037 0.9986963],"[4.7792878e-07 3.8961961e-03 2.4716868e-01 7.1202731e-01 3.6593542e-02
 3.1124774e-04 2.4971814e-06 9.8312057e-08 2.6316267e-09]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A04.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A06.JPG,False,0.708109749,0.68,VGG-Face,opencv,cosine,,,,,042A04.JPG,FGNET/images/042A04.JPG,FGNET,042A04.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/042A04.JPG,White,White,Male,3-9,"[0.34940282 0.06790074 0.07658244 0.18741652 0.2844821  0.01521557
 0.01899986]",[0.61962074 0.15539351 0.22187357 0.0031122 ],[0.9637077  0.03629234],"[0.00480128 0.4801079  0.2131213  0.05092498 0.06045895 0.06696387
 0.05429384 0.0446242  0.02470372]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\048A15.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\048A54.JPG,False,0.862624764,0.68,VGG-Face,opencv,cosine,,,,,048A15.JPG,FGNET/images/048A15.JPG,FGNET,048A15.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/048A15.JPG,Middle Eastern,White,Male,10-19,"[1.4067146e-01 1.9363088e-04 9.3811713e-03 7.6863822e-04 6.0464191e-04
 1.4476236e-02 8.3390421e-01]",[9.6580434e-01 7.7084784e-04 1.1357308e-02 2.2067474e-02],[9.9956667e-01 4.3334882e-04],"[4.61857184e-04 4.11489382e-02 4.57796305e-01 3.88377488e-01
 8.87101144e-02 2.22136658e-02 1.16676674e-03 1.17577285e-04
 7.30222155e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\009A01.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\009A11.JPG,False,0.80648007,0.68,VGG-Face,opencv,cosine,,,,,009A01.JPG,FGNET/images/009A01.JPG,FGNET,009A01.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/009A01.JPG,Latino_Hispanic,White,Male,3-9,"[8.7666824e-02 6.5012120e-02 4.0312368e-01 1.9161816e-05 3.7453271e-04
 2.5543073e-01 1.8837294e-01]",[0.74843836 0.0140553  0.00199092 0.23551534],[0.7075296 0.2924704],"[1.60126150e-01 8.30277264e-01 7.77714606e-03 7.29753752e-04
 5.81025146e-04 4.50714753e-04 4.23123020e-05 1.40224165e-05
 1.62448248e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\001A10.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\001A16.JPG,True,0.599339482,0.68,VGG-Face,opencv,cosine,,,,,001A10.JPG,FGNET/images/001A10.JPG,FGNET,001A10.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/001A10.JPG,White,White,Male,10-19,"[0.24121095 0.11843313 0.21727334 0.10116465 0.09207118 0.14246383
 0.08738294]",[0.7400305  0.0741922  0.09662906 0.08914825],[0.9987268  0.00127321],"[1.1113239e-02 3.7720323e-01 3.9185733e-01 1.4604791e-01 5.0091468e-02
 1.7704934e-02 4.0096524e-03 1.6909110e-03 2.8135593e-04]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\044A01.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\044A15.JPG,False,0.879351386,0.68,VGG-Face,opencv,cosine,,,,,044A01.JPG,FGNET/images/044A01.JPG,FGNET,044A01.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/044A01.JPG,White,Black,Male,3-9,"[0.42663693 0.09049924 0.02954236 0.21702631 0.1270647  0.02127967
 0.0879508 ]",[0.12335235 0.56624615 0.26076055 0.049641  ],[0.90842885 0.09157119],"[0.15359163 0.4010815  0.01931878 0.01887481 0.02716321 0.03615834
 0.04648639 0.11726892 0.18005641]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\043A10.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\043A15.JPG,False,0.692831547,0.68,VGG-Face,opencv,cosine,,,,,043A10.JPG,FGNET/images/043A10.JPG,FGNET,043A10.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/043A10.JPG,White,White,Male,20-29,"[0.56134593 0.0018889  0.09092209 0.03350302 0.00686685 0.02104167
 0.2844315 ]",[0.82081515 0.00176484 0.0548508  0.12256927],[0.70060724 0.2993927 ],"[1.6353117e-05 6.0282415e-04 4.8308719e-02 5.3582966e-01 3.5286668e-01
 5.8230042e-02 3.7700043e-03 3.5909895e-04 1.6681863e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\074A06.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\074A08.JPG,True,0.220837719,0.68,VGG-Face,opencv,cosine,,,,,074A06.JPG,FGNET/images/074A06.JPG,FGNET,074A06.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/074A06.JPG,White,White,Male,3-9,"[9.2626083e-01 2.9233057e-04 1.4423620e-02 1.0966854e-04 1.7138160e-04
 2.4632227e-03 5.6279078e-02]",[9.9651557e-01 4.2656553e-04 1.3258200e-03 1.7320116e-03],[0.9988959  0.00110412],"[3.2923036e-04 6.4604777e-01 3.5206655e-01 1.1185118e-03 2.8109900e-04
 1.3961618e-04 1.2507311e-05 3.9841339e-06 7.2510392e-07]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\051A02.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\051A15.JPG,False,0.79851638,0.68,VGG-Face,opencv,cosine,,,,,051A02.JPG,FGNET/images/051A02.JPG,FGNET,051A02.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/051A02.JPG,White,White,Male,3-9,"[9.0191722e-01 2.3091752e-03 1.0479973e-02 2.8482697e-04 4.4603812e-04
 8.8806183e-04 8.3674699e-02]",[9.9789679e-01 2.0803009e-04 9.4364054e-04 9.5163810e-04],[0.581153   0.41884708],"[2.2850608e-02 8.7630993e-01 7.1557052e-02 1.5732229e-02 5.7923561e-03
 5.1972750e-03 1.2589673e-03 9.0976025e-04 3.9181259e-04]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\035A03.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\035A23a.JPG,False,0.846147852,0.68,VGG-Face,opencv,cosine,,,,,035A03.JPG,FGNET/images/035A03.JPG,FGNET,035A03.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/035A03.JPG,East Asian,Asian,Male,3-9,"[0.25518373 0.00047694 0.06686278 0.46857104 0.18420862 0.00332882
 0.02136814]",[0.25961828 0.00157625 0.717091   0.02171441],[0.95914584 0.04085411],"[6.8310022e-02 9.0825176e-01 1.5148078e-02 4.3328558e-04 1.1634948e-03
 2.3352415e-03 2.7470863e-03 1.1548237e-03 4.5616663e-04]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\043A10.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\043A19.JPG,False,0.815120093,0.68,VGG-Face,opencv,cosine,,,,,043A10.JPG,FGNET/images/043A10.JPG,FGNET,043A10.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/043A10.JPG,White,White,Male,20-29,"[0.56134593 0.0018889  0.09092209 0.03350302 0.00686685 0.02104167
 0.2844315 ]",[0.82081515 0.00176484 0.0548508  0.12256927],[0.70060724 0.2993927 ],"[1.6353117e-05 6.0282415e-04 4.8308719e-02 5.3582966e-01 3.5286668e-01
 5.8230042e-02 3.7700043e-03 3.5909895e-04 1.6681863e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\026A15.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\026A19.JPG,True,0.484371386,0.68,VGG-Face,opencv,cosine,,,,,026A15.JPG,FGNET/images/026A15.JPG,FGNET,026A15.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/026A15.JPG,White,White,Male,10-19,"[0.5945617  0.00394722 0.21553318 0.00568466 0.00505005 0.00178771
 0.17343543]",[0.45830613 0.3123368  0.18731253 0.04204455],[0.8555928  0.14440721],"[5.2480181e-07 8.9490926e-03 9.1990465e-01 7.0623644e-02 5.1505596e-04
 6.9966263e-06 2.5069049e-08 1.8335914e-09 1.4885079e-10]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\006A31.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\006A69.JPG,False,0.71342734,0.68,VGG-Face,opencv,cosine,,,,,006A31.JPG,FGNET/images/006A31.JPG,FGNET,006A31.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/006A31.JPG,Middle Eastern,White,Male,20-29,"[0.11951066 0.01092046 0.04409913 0.00096588 0.00240639 0.06492721
 0.7571703 ]",[0.8315544  0.00276428 0.00298543 0.1626959 ],[0.9964377  0.00356227],"[1.5225153e-03 3.3285759e-02 3.2368222e-01 3.6707398e-01 1.6632387e-01
 9.2895716e-02 1.3588408e-02 1.5401404e-03 8.7347151e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\015A01.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\015A14.JPG,False,0.710139148,0.68,VGG-Face,opencv,cosine,,,,,015A01.JPG,FGNET/images/015A01.JPG,FGNET,015A01.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/015A01.JPG,Middle Eastern,White,Male,3-9,"[4.3101755e-01 3.5611003e-05 5.5478048e-03 8.3845202e-04 3.2004647e-04
 4.4783362e-04 5.6179273e-01]",[9.9869043e-01 3.3505683e-05 4.0533138e-04 8.7071117e-04],[0.98850465 0.01149531],"[2.6425707e-01 6.6914153e-01 4.8057571e-02 7.9846289e-03 6.0528591e-03
 3.8487094e-03 4.8378514e-04 1.4342819e-04 3.0405605e-05]"
