image1,image2,verified,distance,threshold,model,detector_backend,similarity_metric,facial_areas_img1,facial_areas_img2,time,error,image1_name,path,dataset_name,image_name,face_name_align,race7,race4,gender,age_group,race_scores_fair_7,race_scores_fair_4,gender_scores_fair,age_scores_fair
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0014.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0015.jpg,True,0.5779951224754103,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0014.jpg,lfw_all_subset_photos\Jean_Chretien_0014.jpg,lfw_all_subset_photos,Jean_Chretien_0014.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0014.jpg,East Asian,Asian,Male,60-69,"[2.42191218e-02 1.18302414e-02 2.57034935e-02 7.95910418e-01
 1.30829319e-01 4.97396570e-04 1.10100005e-02]",[1.2718827e-03 1.0598397e-02 9.8803335e-01 9.6378833e-05],[0.74219066 0.25780934],"[0.00057081 0.00083397 0.0041031  0.05398402 0.09207921 0.19724159
 0.23876107 0.28395706 0.12846917]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0034.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0053.jpg,True,0.6058112445534916,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0034.jpg,lfw_all_subset_photos\Jean_Chretien_0034.jpg,lfw_all_subset_photos,Jean_Chretien_0034.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0034.jpg,East Asian,Asian,Male,20-29,"[0.00795072 0.01732455 0.02355943 0.7855222  0.16163602 0.00124145
 0.00276555]",[0.0059982  0.34454164 0.6434478  0.00601238],[0.9699541 0.0300459],"[0.00805511 0.10456525 0.14513794 0.16192791 0.1404121  0.12934111
 0.11304071 0.14287688 0.05464294]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0030.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0048.jpg,True,0.5210710388427788,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0030.jpg,lfw_all_subset_photos\Jean_Chretien_0030.jpg,lfw_all_subset_photos,Jean_Chretien_0030.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0030.jpg,East Asian,Asian,Male,50-59,"[0.04931384 0.0040943  0.01706002 0.8151674  0.09850651 0.0011543
 0.01470357]",[0.01480861 0.06073551 0.9141685  0.01028743],[0.9982927  0.00170728],"[0.00053343 0.00086508 0.00236002 0.03225615 0.11768018 0.24898969
 0.30477837 0.25978383 0.03275331]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0010.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0035.jpg,True,0.5075909277289165,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0010.jpg,lfw_all_subset_photos\Vladimir_Putin_0010.jpg,lfw_all_subset_photos,Vladimir_Putin_0010.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0010.jpg,Southeast Asian,Asian,Male,60-69,"[0.01609029 0.19100079 0.12798434 0.20437728 0.3611595  0.0634067
 0.035981  ]",[0.00923389 0.04518022 0.9256647  0.01992116],[0.96290284 0.03709716],"[0.00166777 0.02945184 0.11774525 0.09506993 0.13255854 0.17973772
 0.15497358 0.20282137 0.0859741 ]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Keanu_Reeves\Keanu_Reeves_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Keanu_Reeves\Keanu_Reeves_0008.jpg,True,0.5293854464364469,0.68,VGG-Face,opencv,cosine,,,,,Keanu_Reeves_0003.jpg,lfw_all_subset_photos\Keanu_Reeves_0003.jpg,lfw_all_subset_photos,Keanu_Reeves_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Keanu_Reeves_0003.jpg,White,Asian,Male,20-29,"[0.4195401  0.04546027 0.0895211  0.19117577 0.05803799 0.00635886
 0.18990591]",[0.03352668 0.03594203 0.9286996  0.0018317 ],[0.89982146 0.10017855],"[6.4859359e-04 4.8634734e-02 2.5789428e-01 5.0132173e-01 1.5481196e-01
 3.0686926e-02 4.4191973e-03 1.1084409e-03 4.7413624e-04]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0041.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0047.jpg,True,0.5001351475475984,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0041.jpg,lfw_all_subset_photos\Jean_Chretien_0041.jpg,lfw_all_subset_photos,Jean_Chretien_0041.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0041.jpg,East Asian,Black,Male,60-69,"[0.03973078 0.2613039  0.10454642 0.47545478 0.11055567 0.00174959
 0.00665883]",[0.01599732 0.6239791  0.33734846 0.02267516],[0.96091294 0.03908705],"[0.00210807 0.03737393 0.08209314 0.11226369 0.1360756  0.1390665
 0.12524863 0.18811798 0.17765242]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0047.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0055.jpg,True,0.4187421587754529,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0047.jpg,lfw_all_subset_photos\Jean_Chretien_0047.jpg,lfw_all_subset_photos,Jean_Chretien_0047.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0047.jpg,East Asian,Black,Male,60-69,"[0.04867201 0.13122497 0.03426743 0.61475545 0.16050255 0.00373633
 0.0068412 ]",[0.00087505 0.651855   0.34150508 0.0057649 ],[0.9916621  0.00833789],"[0.01639148 0.0767391  0.02326802 0.04350585 0.08551325 0.14538465
 0.19772021 0.24613878 0.16533865]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0019.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0041.jpg,False,0.7149331536201557,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0019.jpg,lfw_all_subset_photos\Vladimir_Putin_0019.jpg,lfw_all_subset_photos,Vladimir_Putin_0019.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0019.jpg,East Asian,Asian,Female,20-29,"[0.06904191 0.01196193 0.01694386 0.791903   0.08940887 0.00091231
 0.01982813]",[0.29367793 0.04335103 0.63505    0.02792109],[0.4739043 0.5260957],"[0.02160552 0.01319897 0.0178513  0.31938395 0.299861   0.18125226
 0.07597943 0.05242603 0.01844152]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0014.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0019.jpg,False,0.7663220612433956,0.68,VGG-Face,opencv,cosine,,,,,Angelina_Jolie_0014.jpg,lfw_all_subset_photos\Angelina_Jolie_0014.jpg,lfw_all_subset_photos,Angelina_Jolie_0014.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Angelina_Jolie_0014.jpg,East Asian,Asian,Female,20-29,"[0.0618575  0.03218721 0.20964807 0.554619   0.13119383 0.00272638
 0.00776804]",[0.04572437 0.05602953 0.883549   0.01469709],[0.25901666 0.74098337],"[4.4024840e-04 1.4058247e-01 1.8593140e-01 4.6673438e-01 1.6876169e-01
 3.0339478e-02 3.6101798e-03 2.1790056e-03 1.4211818e-03]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0007.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0034.jpg,True,0.5319496535881358,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0007.jpg,lfw_all_subset_photos\Jean_Chretien_0007.jpg,lfw_all_subset_photos,Jean_Chretien_0007.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0007.jpg,East Asian,Asian,Male,60-69,"[0.041382   0.15575771 0.04011993 0.6516795  0.10441723 0.00079198
 0.00585172]",[1.0637295e-03 4.7745336e-02 9.5065010e-01 5.4083439e-04],[0.9809437  0.01905627],"[0.00420698 0.02555525 0.01425866 0.03380343 0.05820787 0.13082242
 0.21122226 0.31754395 0.20437914]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0031.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0049.jpg,True,0.5972806477790982,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0031.jpg,lfw_all_subset_photos\Vladimir_Putin_0031.jpg,lfw_all_subset_photos,Vladimir_Putin_0031.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0031.jpg,East Asian,Asian,Male,40-49,"[0.03906389 0.10540929 0.25217065 0.3442746  0.23661922 0.01700371
 0.00545864]",[0.00327367 0.0404073  0.8283319  0.1279871 ],[0.9800416  0.01995837],"[0.00124274 0.03895437 0.04652316 0.12434857 0.16623104 0.19566701
 0.1504247  0.1879329  0.08867555]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0028.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0041.jpg,True,0.339021772833761,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0028.jpg,lfw_all_subset_photos\Vladimir_Putin_0028.jpg,lfw_all_subset_photos,Vladimir_Putin_0028.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0028.jpg,East Asian,Asian,Male,60-69,"[3.6825952e-03 1.9979320e-02 6.0780901e-02 6.7468959e-01 2.4017866e-01
 4.7761147e-04 2.1134816e-04]",[0.10182405 0.03458618 0.859602   0.00398781],[0.877698   0.12230197],"[1.71092775e-04 6.55829953e-03 1.88541897e-02 3.37823294e-02
 5.82231916e-02 1.24387965e-01 1.75469711e-01 3.55817825e-01
 2.26735473e-01]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0040.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0054.jpg,True,0.3972167080379863,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0040.jpg,lfw_all_subset_photos\Jean_Chretien_0040.jpg,lfw_all_subset_photos,Jean_Chretien_0040.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0040.jpg,East Asian,Asian,Male,30-39,"[0.00622785 0.01078847 0.04953009 0.71125835 0.21917611 0.00130804
 0.0017111 ]",[0.00097488 0.11563328 0.8749485  0.00844336],[0.9971218  0.00287819],"[0.00107499 0.04399914 0.06760525 0.09232206 0.24477269 0.18188012
 0.14902674 0.15945178 0.0598672 ]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0019.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0032.jpg,True,0.6789069907286067,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0019.jpg,lfw_all_subset_photos\Jean_Chretien_0019.jpg,lfw_all_subset_photos,Jean_Chretien_0019.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0019.jpg,East Asian,Asian,Male,20-29,"[4.4422679e-02 1.3569156e-02 1.5386669e-02 8.6983854e-01 4.4198614e-02
 1.4504885e-04 1.2439313e-02]",[0.01589704 0.06939205 0.9135024  0.00120845],[0.72304976 0.27695024],"[0.00124778 0.01298149 0.06296687 0.4252512  0.21576488 0.14749612
 0.06610519 0.04556051 0.022626  ]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Barbara_Walters\Barbara_Walters_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Barbara_Walters\Barbara_Walters_0004.jpg,True,0.4651376729651143,0.68,VGG-Face,opencv,cosine,,,,,Barbara_Walters_0003.jpg,lfw_all_subset_photos\Barbara_Walters_0003.jpg,lfw_all_subset_photos,Barbara_Walters_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Barbara_Walters_0003.jpg,Southeast Asian,Asian,Male,70+,"[0.05487635 0.00364915 0.12073569 0.37711793 0.42969713 0.01040626
 0.00351743]",[0.01559802 0.01352545 0.96863264 0.00224391],[0.5726348  0.42736518],"[4.8927433e-04 4.2485069e-02 3.6092989e-02 7.9264510e-03 7.0823622e-03
 1.5421602e-02 3.6077771e-02 2.1669139e-01 6.3773310e-01]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0011.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0014.jpg,True,0.6544972283230805,0.68,VGG-Face,opencv,cosine,,,,,Angelina_Jolie_0011.jpg,lfw_all_subset_photos\Angelina_Jolie_0011.jpg,lfw_all_subset_photos,Angelina_Jolie_0011.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Angelina_Jolie_0011.jpg,East Asian,Asian,Female,20-29,"[0.11590505 0.0110338  0.08686886 0.58582556 0.16773497 0.00870762
 0.02392426]",[0.31201294 0.07163148 0.576942   0.03941349],[0.02066268 0.97933733],"[9.75304429e-05 2.28003860e-02 1.61123052e-01 7.04237640e-01
 1.03922755e-01 7.52832461e-03 2.33245810e-04 4.83154618e-05
 8.74137550e-06]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Venus_Williams\Venus_Williams_0013.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Venus_Williams\Venus_Williams_0016.jpg,True,0.2984801185327763,0.68,VGG-Face,opencv,cosine,,,,,Venus_Williams_0013.jpg,lfw_all_subset_photos\Venus_Williams_0013.jpg,lfw_all_subset_photos,Venus_Williams_0013.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Venus_Williams_0013.jpg,Black,Black,Male,20-29,"[0.01025592 0.8262678  0.0554358  0.04923559 0.0516573  0.00272946
 0.00441814]",[6.6297565e-04 9.2200458e-01 6.6506080e-02 1.0826386e-02],[0.9391727 0.0608273],"[0.00561687 0.21164405 0.23225307 0.23857242 0.15583846 0.08194797
 0.03397641 0.02137683 0.01877389]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0006.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0007.jpg,True,0.4699619756137341,0.68,VGG-Face,opencv,cosine,,,,,Edmund_Stoiber_0006.jpg,lfw_all_subset_photos\Edmund_Stoiber_0006.jpg,lfw_all_subset_photos,Edmund_Stoiber_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Edmund_Stoiber_0006.jpg,East Asian,Asian,Male,70+,"[0.0757433  0.01391751 0.06254242 0.60154504 0.23647629 0.00380152
 0.00597387]",[0.09738094 0.13087031 0.64503217 0.12671652],[0.92024803 0.07975192],"[0.00527939 0.01578435 0.00327135 0.00198054 0.00535208 0.02097847
 0.06970589 0.29221877 0.5854292 ]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Venus_Williams\Venus_Williams_0005.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Venus_Williams\Venus_Williams_0009.jpg,True,0.4355191054341573,0.68,VGG-Face,opencv,cosine,,,,,Venus_Williams_0005.jpg,lfw_all_subset_photos\Venus_Williams_0005.jpg,lfw_all_subset_photos,Venus_Williams_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Venus_Williams_0005.jpg,Southeast Asian,Black,Male,20-29,"[0.00695697 0.27820495 0.0672009  0.2626469  0.3359145  0.01277282
 0.03630292]",[0.00131576 0.65565187 0.30833626 0.03469615],[0.8907446  0.10925537],"[0.00158047 0.04682643 0.16107635 0.2790196  0.22143887 0.13769509
 0.07210432 0.04982523 0.03043372]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0013.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0054.jpg,True,0.6254583541895254,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0013.jpg,lfw_all_subset_photos\Jean_Chretien_0013.jpg,lfw_all_subset_photos,Jean_Chretien_0013.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0013.jpg,Southeast Asian,Asian,Male,3-9,"[0.02635172 0.07857662 0.1409826  0.28858346 0.43190634 0.02164441
 0.01195487]",[0.00535497 0.01166716 0.9519646  0.03101322],[0.9885409  0.01145909],"[0.1999289  0.27219912 0.01330741 0.03123182 0.06060348 0.08776116
 0.08078367 0.13418315 0.12000132]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0005.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0045.jpg,True,0.5233283142027207,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0005.jpg,lfw_all_subset_photos\Vladimir_Putin_0005.jpg,lfw_all_subset_photos,Vladimir_Putin_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0005.jpg,East Asian,Asian,Male,30-39,"[1.1800747e-02 1.6794557e-02 5.7381969e-02 7.3975646e-01 1.7292145e-01
 2.6861130e-04 1.0762550e-03]",[1.8597977e-03 1.4803099e-02 9.8281699e-01 5.2014261e-04],[0.9892351  0.01076489],"[2.53068894e-04 2.39807889e-02 1.08955234e-01 1.65491909e-01
 2.94367582e-01 2.06143752e-01 1.02943137e-01 7.51661062e-02
 2.26985347e-02]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Kjell_Magne_Bondevik\Kjell_Magne_Bondevik_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Kjell_Magne_Bondevik\Kjell_Magne_Bondevik_0002.jpg,True,0.5627915183246925,0.68,VGG-Face,opencv,cosine,,,,,Kjell_Magne_Bondevik_0001.jpg,lfw_all_subset_photos\Kjell_Magne_Bondevik_0001.jpg,lfw_all_subset_photos,Kjell_Magne_Bondevik_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Kjell_Magne_Bondevik_0001.jpg,Black,Asian,Male,70+,"[0.00898193 0.35532144 0.08240484 0.23745796 0.25485432 0.02619778
 0.03478174]",[2.0930769e-04 4.4677928e-02 9.5474172e-01 3.7100632e-04],[0.8774794  0.12252057],"[8.0722893e-05 1.6103706e-03 3.6302092e-03 3.4815145e-03 1.4369618e-02
 4.3524340e-02 8.7500028e-02 3.8474429e-01 4.6105894e-01]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0012.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0044.jpg,True,0.4562790463360611,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0012.jpg,lfw_all_subset_photos\Jean_Chretien_0012.jpg,lfw_all_subset_photos,Jean_Chretien_0012.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0012.jpg,East Asian,Asian,Male,40-49,"[0.01264278 0.12355911 0.02593016 0.6591373  0.14779739 0.00320724
 0.02772596]",[0.00431295 0.08357603 0.89107937 0.02103165],[0.95100856 0.04899141],"[0.00068597 0.01802906 0.07924756 0.21100885 0.24832796 0.25838608
 0.11705616 0.04627037 0.02098807]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0037.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0045.jpg,True,0.248951998452466,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0037.jpg,lfw_all_subset_photos\Jean_Chretien_0037.jpg,lfw_all_subset_photos,Jean_Chretien_0037.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0037.jpg,East Asian,Asian,Male,50-59,"[0.02866252 0.00754419 0.01686168 0.83982575 0.08860226 0.00305779
 0.0154459 ]",[0.01628089 0.04650172 0.9281895  0.00902789],[0.9981623  0.00183762],"[0.00893379 0.03837063 0.05489025 0.07651377 0.12105265 0.19443966
 0.25410953 0.21050902 0.04118071]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0009.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0051.jpg,True,0.5834968438320451,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0009.jpg,lfw_all_subset_photos\Jean_Chretien_0009.jpg,lfw_all_subset_photos,Jean_Chretien_0009.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0009.jpg,East Asian,Asian,Male,60-69,"[0.01222026 0.07178056 0.07714076 0.6865706  0.14680396 0.00230538
 0.00317851]",[0.00187519 0.01412942 0.97035944 0.01363594],[0.9758582  0.02414184],"[0.00037747 0.00237945 0.01018172 0.02223317 0.06354632 0.19703357
 0.28919455 0.314106   0.10094774]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Mike_Weir\Mike_Weir_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Mike_Weir\Mike_Weir_0007.jpg,False,0.746009364286558,0.68,VGG-Face,opencv,cosine,,,,,Mike_Weir_0003.jpg,lfw_all_subset_photos\Mike_Weir_0003.jpg,lfw_all_subset_photos,Mike_Weir_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mike_Weir_0003.jpg,East Asian,Asian,Male,10-19,"[5.6152992e-02 4.0625918e-04 1.2501455e-02 8.8022083e-01 3.5179306e-02
 6.3510606e-04 1.4904153e-02]",[0.02962695 0.01630564 0.94423056 0.00983685],[0.97783697 0.02216302],"[0.00199729 0.2777884  0.37562957 0.19344753 0.11375405 0.02794047
 0.00605312 0.00277627 0.00061328]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Ruth_Dreifuss\Ruth_Dreifuss_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Ruth_Dreifuss\Ruth_Dreifuss_0002.jpg,True,0.4770103549287855,0.68,VGG-Face,opencv,cosine,,,,,Ruth_Dreifuss_0001.jpg,lfw_all_subset_photos\Ruth_Dreifuss_0001.jpg,lfw_all_subset_photos,Ruth_Dreifuss_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ruth_Dreifuss_0001.jpg,East Asian,Asian,Male,70+,"[0.0400095  0.01873328 0.06136922 0.43638185 0.3980982  0.0361584
 0.00924958]",[0.0439846  0.2481875  0.42373604 0.2840919 ],[0.6819644 0.3180356],"[4.0166703e-04 6.3632433e-03 1.1321036e-02 2.6594389e-02 2.9213058e-02
 5.9124675e-02 8.6286075e-02 3.4670880e-01 4.3398705e-01]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0015.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0016.jpg,True,0.5530907145650668,0.68,VGG-Face,opencv,cosine,,,,,Angelina_Jolie_0015.jpg,lfw_all_subset_photos\Angelina_Jolie_0015.jpg,lfw_all_subset_photos,Angelina_Jolie_0015.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Angelina_Jolie_0015.jpg,East Asian,Asian,Male,20-29,"[0.03047925 0.0363853  0.26245758 0.34053767 0.29731116 0.01746161
 0.01536752]",[0.07914708 0.03783387 0.82267594 0.06034308],[0.8176043  0.18239567],"[3.9852367e-04 1.3822615e-01 2.3656563e-01 4.7180894e-01 1.2537128e-01
 2.1259656e-02 3.1526187e-03 2.1643280e-03 1.0529105e-03]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0022.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0024.jpg,False,0.7068482209775482,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0022.jpg,lfw_all_subset_photos\Jean_Chretien_0022.jpg,lfw_all_subset_photos,Jean_Chretien_0022.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0022.jpg,East Asian,Asian,Male,50-59,"[0.21697618 0.0210171  0.03431774 0.6338731  0.08398361 0.00144716
 0.0083851 ]",[0.08057658 0.00630042 0.9106758  0.00244716],[0.998162   0.00183804],"[0.00150047 0.00581329 0.02645234 0.06298944 0.09227321 0.16662079
 0.3174749  0.28254008 0.04433548]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0016.jpg,True,0.5778416638469347,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0001.jpg,lfw_all_subset_photos\Vladimir_Putin_0001.jpg,lfw_all_subset_photos,Vladimir_Putin_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0001.jpg,East Asian,Asian,Male,30-39,"[0.03846789 0.15159914 0.30660892 0.3081167  0.16408738 0.01347557
 0.01764435]",[0.00578689 0.23532306 0.5253433  0.23354675],[0.9739165  0.02608359],"[0.0004743  0.02097057 0.09797478 0.13429604 0.23911695 0.22785802
 0.10638074 0.1182039  0.05472472]"
